path,class_id,conf,x_min,y_min,x_max,y_max
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,8,8.7897505e-05,219.0,348.0,252.99999999999997,386.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,5,8.734769e-05,425.0,191.0,450.0,214.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,7,8.6065155e-05,239.0,299.0,269.0,340.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,0,8.5844195e-05,170.0,82.0,194.0,105.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,5,8.283559e-05,243.00000000000003,395.0,430.99999999999994,492.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,7,7.627748e-05,246.0,241.0,279.0,273.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,7,6.61707e-05,202.99999999999997,269.0,231.99999999999997,297.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,2,6.5358005e-05,421.0,130.0,449.0,160.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,1,6.3289465e-05,254.99999999999997,109.00000000000001,286.0,139.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,4,5.7340323e-05,122.0,239.0,151.0,265.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,0,5.3170425e-05,162.0,61.0,194.0,91.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,6,5.244089e-05,79.0,261.0,131.0,316.0
/kaggle/temp/sagittal_all_images/2864587679___1192572591___8.png,2,5.051502e-05,145.0,152.0,169.0,174.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,1,0.8258900046348572,165.9999966621399,71.50547504425049,187.50547170639038,93.50547790527344
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,3,0.8214056491851807,158.4943413734436,107.00000524520874,179.99999523162842,128.5056710243225
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,7,0.8208378553390503,151.49338245391846,176.99999809265137,173.50661754608154,199.50662851333618
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,5,0.8095155358314514,151.99999809265137,142.99999475479126,174.50263500213623,165.50263166427612
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,9,0.8046703934669495,158.50149393081665,202.99999713897705,180.49849271774292,225.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,0.7270852327346802,102.49514579772949,99.49514269828796,123.50486516952515,120.5048680305481
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,6,0.7228249907493591,92.50625371932983,184.0000033378601,114.50625658035278,206.49375915527344
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.7085725665092468,109.99999046325684,62.494367361068726,130.505633354187,82.50563144683838
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,4,0.7078033685684204,94.99999284744263,138.49507570266724,116.50493144989014,160.50492525100708
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,8,0.6967201828956604,109.00000333786011,233.50636959075928,129.98723983764648,255.4936170578003
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,4,0.07185432314872742,85.94016432762146,138.82049322128296,108.05983543395996,159.9401593208313
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,8,0.0107785725,102.0,236.0,123.0,258.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,0.0017451056046411395,87.92954683303833,94.89431977272034,112.10567951202393,118.07043552398682
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.0015410523628816009,121.24509811401367,63.99719715118408,142.24790334701538,83.00000429153442
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,4,0.00107533915,81.0,133.0,103.0,155.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.0010446286760270596,110.19941568374634,36.90029680728912,133.2991123199463,61.149561405181885
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.00052574745,98.0,60.0,122.0,83.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,0.00041505095,82.0,91.0,105.0,114.99999999999999
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.0002096058,105.0,31.0,132.0,77.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,6,0.00015665827959310263,78.35975885391235,182.3597550392151,104.64024543762207,210.00001430511475
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,0.00014586198,83.0,101.0,107.0,126.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,6,0.0001454689,102.0,172.0,119.0,190.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,0.00012619626,113.99999999999999,100.0,132.0,119.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,6,0.0001159754,97.0,178.0,115.99999999999999,199.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,0.00011578633,129.0,66.0,156.0,85.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,6,9.361014e-05,101.0,181.0,124.0,204.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,2,8.995861e-05,72.0,91.0,98.0,120.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,8,7.484056e-05,89.0,231.99999999999997,119.0,262.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,8,7.4710515e-05,171.0,223.0,192.0,246.0
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,0,6.735194e-05,115.99999999999999,28.999999999999996,141.0,56.00000000000001
/kaggle/temp/sagittal_all_images/2882075732___1611688518___8.png,1,5.0927915e-05,168.0,73.0,183.0,84.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,5,0.8078707456588745,183.492112159729,171.00000381469727,208.50789546966553,197.50789403915405
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,7,0.803485095500946,181.49453401565552,212.49451637268066,206.99999332427979,238.5054588317871
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,3,0.8000203967094421,189.49544429779053,128.000009059906,215.00000953674316,153.50457429885864
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,9,0.7767812013626099,190.00000953674316,246.49591445922852,215.5040979385376,272.00000286102295
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,1,0.7728296518325806,199.49957132339478,86.49956583976746,223.5004186630249,111.5004301071167
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,6,0.7397105693817139,112.99024820327759,221.49512767791748,139.00001049041748,247.50487804412842
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,4,0.7374391555786133,114.4915223121643,166.99999570846558,139.50848579406738,192.50848293304443
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,2,0.7295860648155212,119.99762058258057,118.4988021850586,144.99999284744263,144.0000057220459
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,0,0.7287122011184692,130.49609661102295,73.49609732627869,154.99999523162842,98.99999499320984
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,8,0.7222309112548828,131.02847337722778,279.5142412185669,156.51423931121826,305.9999942779541
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,4,0.0042325675,105.0,168.0,130.0,194.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,2,0.0002570507,110.00000000000001,114.99999999999999,137.0,142.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,4,0.0001897367,98.0,163.0,124.0,190.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,1,0.00016947584,196.0,112.00000000000001,219.0,131.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,9,0.000158160415,206.0,270.0,229.0,296.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,0,0.00010862711,140.0,73.0,172.0,102.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,0,0.00010558351,120.0,68.0,148.0,97.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,6,8.923626e-05,18.0,126.0,62.0,177.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,0,8.7960825e-05,154.0,78.0,178.0,101.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,8,7.303078e-05,112.00000000000001,280.0,141.0,309.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,7,5.6219753e-05,184.0,216.0,216.0,248.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,0,5.23229975e-05,137.0,43.0,165.0,78.0
/kaggle/temp/sagittal_all_images/2882075732___3122412186___7.png,1,5.112763e-05,200.0,88.0,218.00000000000003,100.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,9,0.8109624981880188,287.49029636383057,417.00000762939453,328.99999618530273,459.01942253112793
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,7,0.8083043694496155,276.9944667816162,352.994441986084,317.502760887146,394.5027828216553
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,5,0.7928746342658997,276.49569511413574,273.00000190734863,316.9999837875366,314.5042896270752
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,1,0.7850918173789978,323.9816427230835,121.98164463043213,363.5091543197632,162.0000123977661
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,3,0.781740128993988,302.0076513290405,197.50380516052246,341.50381088256836,237.99235820770264
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,8,0.7362015843391418,182.51395225524902,478.50279808044434,225.00557899475098,521.4972019195557
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,6,0.7314750552177429,151.99172496795654,367.49587059020996,192.99999475479126,409.5041275024414
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,2,0.7001545429229736,170.50529718399048,169.5158839225769,211.9894027709961,210.99998950958252
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,0.69874107837677,157.96988010406494,264.4548177719116,198.51504564285278,306.9999694824219
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,0,0.6971308588981628,200.49643516540527,84.4964325428009,241.50357246398926,125.99999904632568
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,2,0.00028787055,180.0,229.0,209.0,256.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,0.00016359886,161.0,319.0,196.0,347.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,2,0.00014815901522524655,169.94818449020386,219.47410106658936,204.8964023590088,246.94819450378418
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,8,0.00014651463425252587,161.4701271057129,473.8910675048828,211.81864738464355,527.0258903503418
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,5,0.00013303866,277.0,288.0,321.0,339.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,0,0.00012303934,213.0,141.0,239.0,169.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,0.000121689825,160.0,295.0,194.0,329.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,6,0.000103005225,173.0,420.0,204.0,458.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,2,6.8087095e-05,176.0,194.0,212.0,229.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,6.353506e-05,141.0,257.0,185.0,303.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,2,6.137079e-05,181.0,239.0,208.0,269.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,6.1368535e-05,160.0,334.0,196.0,364.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,9,5.7281385e-05,257.0,430.99999999999994,293.0,469.00000000000006
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,4,5.553141e-05,168.0,326.0,200.0,356.0
/kaggle/temp/sagittal_all_images/2897377266___2984133889___10.png,6,5.12680925e-05,170.0,407.0,206.0,444.00000000000006
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,9,0.7641220688819885,271.9958543777466,391.9958829879761,310.5020761489868,430.5020809173584
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,7,0.7636399865150452,261.51742935180664,330.01160621643066,299.5058059692383,369.0000057220459
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,5,0.750700056552887,262.0000123977661,250.99999904632568,299.4872808456421,289.5127296447754
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,8,0.7281043529510498,175.05731582641602,447.51434326171875,214.51432704925537,487.9714012145996
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,0.701662540435791,163.01512718200684,158.01512002944946,201.49242877960205,197.00000286102295
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,0.6966113448143005,144.51433420181274,343.0095672607422,182.4952244758606,381.9904565811157
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,1,0.6961381435394287,304.52778339385986,111.9999885559082,341.94443225860596,150.41664838790894
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,0,0.6857678294181824,191.49986505508423,77.49986052513123,229.50012683868408,115.99999666213989
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,4,0.6684820055961609,150.95586776733398,246.91174030303955,188.99999856948853,285.4779243469238
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,3,0.6003597378730774,282.60247707366943,183.60246419906616,320.0000047683716,221.39756679534912
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,1,0.0007570052,296.0,154.0,328.0,183.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,5,0.0006024162867106497,261.7046117782593,298.26157093048096,295.2953577041626,327.99999713897705
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,0.00053459395,162.0,394.0,191.0,430.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,9,0.0004587273870129138,303.99999618530273,420.5665111541748,339.8784875869751,457.8670024871826
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,8,0.000449293235,158.0,450.0,200.0,492.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,0.0003875019901897758,167.64447689056396,383.9667081832886,199.67776536941528,418.6777591705322
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,4,0.000168461935,157.0,306.0,189.0,333.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,0.000163074755,161.0,371.0,192.0,413.99999999999994
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,0.00014956342,149.0,148.0,192.0,193.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,0,0.000135877885,200.99999999999997,133.0,225.0,159.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,1,0.00013437886,296.0,121.0,340.0,175.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,0.00011983538,169.0,216.0,197.0,241.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,4,0.00011697328,153.0,280.0,184.0,311.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,0.00011347925,447.0,507.0,496.0,559.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,7,9.3709685e-05,267.0,352.0,300.0,390.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,8.493128e-05,168.0,192.0,199.0,219.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,8.3747815e-05,171.0,398.0,200.99999999999997,429.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,7,7.7828125e-05,259.0,368.0,293.0,398.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,8,7.493358e-05,340.0,512.0,383.0,558.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,7.1712185e-05,159.0,206.99999999999997,191.0,234.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,9,7.1664735e-05,254.99999999999997,392.0,293.0,432.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,6.9170215e-05,172.0,411.00000000000006,202.99999999999997,441.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,5,6.188841e-05,286.0,470.0,493.0,574.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,7,6.05638125e-05,252.0,369.0,280.0,400.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,6,6.0352575e-05,153.0,362.0,199.0,422.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,5,5.568612e-05,263.0,278.0,296.0,311.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,7,5.4743225e-05,281.0,365.0,309.0,405.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,9,5.3368385e-05,279.0,394.0,339.0,451.99999999999994
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,0,5.3164793e-05,186.0,129.0,221.0,172.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,4,5.0824175e-05,150.0,298.0,185.0,325.0
/kaggle/temp/sagittal_all_images/2897377266___594467518___10.png,2,5.047344e-05,168.0,225.0,196.0,254.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,5,0.8128123879432678,320.0033664703369,293.999981880188,358.501672744751,332.99999237060547
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,9,0.8096858263015747,344.4967269897461,402.99344062805176,381.5032482147217,440.99998474121094
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,7,0.8078590035438538,329.9785852432251,355.9785842895508,367.00000762939453,395.0000047683716
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,3,0.801803708076477,312.0150327682495,226.50752067565918,349.0000009536743,265.00000953674316
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,1,0.7895704507827759,318.5063600540161,160.49362421035767,355.9999704360962,198.99998903274536
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,6,0.7546563148498535,213.5040283203125,384.00001525878906,250.99999904632568,422.49598503112793
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,4,0.7456483840942383,201.9806146621704,303.9999723434448,240.49029350280762,342.9999828338623
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,8,0.7367522716522217,239.4937038421631,463.4937286376953,277.99999713897705,502.99997329711914
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,2,0.7266690731048584,192.0139193534851,224.02782440185547,230.49304485321045,263.0000114440918
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,0,0.714278519153595,203.0050277709961,140.50251245498657,241.00000858306885,179.4974684715271
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,6,0.0007032416760921478,194.54337358474731,386.38267517089844,234.39538478851318,428.99999618530273
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,8,0.0002144627,229.0,455.99999999999994,267.0,495.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,8,0.000141311435,218.00000000000003,462.0,269.0,512.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,4,0.000103116215,206.99999999999997,303.0,267.0,348.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,6,8.2581085e-05,197.0,400.0,236.0,442.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,4,8.176583e-05,438.0,347.0,509.0,438.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,1,6.99938e-05,334.0,96.0,373.0,133.0
/kaggle/temp/sagittal_all_images/2909404712___1381035132___11.png,3,5.09025775e-05,314.0,227.0,383.0,283.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,5,0.8100423216819763,247.49770164489746,228.99541854858398,276.4977216720581,259.4977140426636
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,9,0.7996757626533508,266.4904832839966,314.4904851913452,295.5095052719116,344.50950622558594
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,3,0.7966510653495789,242.50853061676025,177.50855684280396,270.5085515975952,206.50854110717773
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,7,0.7952175140380859,255.009126663208,279.0091276168823,283.4954261779785,307.49542713165283
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,6,0.7480309009552002,164.50932025909424,298.49066734313965,194.99999284744263,329.49068546295166
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,4,0.7422088384628296,155.98777532577515,237.4938726425171,186.49388551712036,268.0000066757202
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,2,0.7251414060592651,148.50679636001587,174.0135908126831,178.4932017326355,204.50680255889893
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,8,0.7238666415214539,184.498929977417,359.99999046325684,215.00000953674316,391.5010929107666
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,1,0.7168089747428894,248.00000190734863,125.99999904632568,276.99999809265137,155.51836490631104
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,0,0.7042015194892883,159.0000033378601,109.50523614883423,188.49475383758545,139.9999976158142
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,6,0.00110266325,151.0,302.0,179.0,332.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,8,0.00100967895,167.0,356.0,199.0,388.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,6,0.00015593096,153.0,311.0,183.0,343.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,0,0.00010732272,176.0,50.0,206.99999999999997,80.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,4,9.982168e-05,160.0,236.0,206.99999999999997,271.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,0,7.557125e-05,165.0,142.0,187.0,162.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,7,5.429865e-05,258.0,282.0,296.0,320.0
/kaggle/temp/sagittal_all_images/2909404712___3322071358___11.png,0,5.4144857e-05,172.0,148.0,191.0,169.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,1,0.7905174493789673,155.00000715255737,123.00000190734863,177.00780630111694,145.00000476837158
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,3,0.7749320268630981,147.4950075149536,156.99999332427979,169.504976272583,178.99998426437378
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,5,0.7747191190719604,148.49119186401367,190.49118757247925,170.00000476837158,211.50879859924316
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,7,0.7389819622039795,159.49735641479492,213.49735260009766,181.99999332427979,236.00001335144043
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,2,0.7237566709518433,91.00859761238098,153.50431203842163,112.00000047683716,174.49570894241333
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.6570082306861877,114.88120555877686,246.99997901916504,135.47030687332153,267.58906841278076
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,4,0.6338968276977539,93.48846077919006,200.0,115.00000953674316,221.51155471801758
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.6132329702377319,149.98936653137207,273.00000190734863,173.00000190734863,295.0106382369995
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,0,0.6081743240356445,98.43823909759521,109.87647771835327,119.99999284744263,131.43824338912964
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,9,0.550147533416748,179.59080934524536,225.59080123901367,202.18164920806885,246.7724323272705
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.02134216,154.0,279.0,177.0,302.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.004700823221355677,140.94374179840088,270.88751792907715,164.05624151229858,294.028115272522
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,0,0.0034331639762967825,111.69326305389404,69.99999284744263,134.89774465560913,91.20448231697083
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,7,0.002679502358660102,165.88729619979858,211.09821796417236,193.00001859664917,235.8872652053833
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,4,0.0022304777521640062,85.84890961647034,203.24456691741943,107.30217695236206,225.69782733917236
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.00127413310110569,161.77616119384766,275.1046657562256,185.99998950958252,299.1046667098999
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00118954725,130.0,252.0,151.0,273.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,1,0.00088782485,167.0,89.0,191.0,112.00000000000001
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00072773085,118.0,252.0,146.0,278.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00058640105,123.0,243.00000000000003,145.0,264.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.0005232785479165614,102.07033157348633,239.53518867492676,128.60549688339233,268.60549449920654
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,9,0.0005072876,187.0,219.0,213.0,244.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.0004718445,114.99999999999999,244.0,149.0,271.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.000383408012567088,104.63353395462036,233.4223747253418,125.21117925643921,254.2111873626709
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.00038106195,234.0,305.0,256.0,325.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00034495312138460577,113.69202136993408,243.89734268188477,171.56275510787964,291.6539669036865
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,3,0.00027253315,135.0,153.0,190.0,189.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00022820552,131.0,229.0,153.0,249.00000000000003
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.0002131233,144.0,282.0,172.0,310.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.000206715615,99.0,248.0,124.0,274.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00020079603,103.0,221.0,123.0,242.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.00017248688,100.0,227.0,121.0,248.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,5,0.00014317874,127.0,189.0,166.0,215.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,2,0.00014041706,99.0,144.0,115.99999999999999,163.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,9,0.00012732213,171.0,244.0,191.0,265.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,4,0.00012657992,96.0,180.0,113.99999999999999,195.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,7,0.00012262195,156.0,200.99999999999997,182.0,224.00000000000003
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,1,0.00011672791,163.0,112.00000000000001,184.0,134.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,7,0.00011621845,169.0,194.0,193.0,221.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,0.000105991095,93.0,218.00000000000003,117.0,243.00000000000003
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.000105236415,167.0,276.0,197.0,308.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,8,0.00010241854,135.0,275.0,164.0,305.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,6,9.826639e-05,115.99999999999999,238.0,135.0,258.0
/kaggle/temp/sagittal_all_images/2918363467___1226176695___11.png,7,9.811631e-05,171.0,217.0,198.0,243.00000000000003
